Always with Me
0	2	NA
0	0.5	F4
0	0.5	G4
0	0.5	A4
0	0.5	F4
0	1.5	C5
0	0.5	A4
0	1	G4
0	1	C5
0	1	G4
0	0.5	F5
0	0.5	D4
0	1.5	A4
0	0.5	F4
0	2	E4
0	0.5	F4
0	0.5	E4
0	1	D4
0	1	E4
0	0.5	F4
0	0.5	G4
0	1	C4
0	1	F4
0	0.5	G4
0	0.5	A4
0	1	A4_
0	0.5	A4_
0	0.5	A4
0	0.5	G4
0	0.5	F4
0	2	G4
0	0.5	F4
0	0.5	G4
0	0.5	A4
0	0.5	F4
0	1.5	C5
0	0.5	A4
0	1	G4
0	1	C5
0	1	G4_
0	0.5	F4
0	0.5	D4
0	1	D4
0	0.5	E4
0	0.5	F4
0	2	C4
0	1	C4
0	1	D4
0	1	E4
0	0.5	F4
0	0.5	G4
0	1	C4
0	1	F4
0	0.5	G4
0	0.5	A4
0	1	A4_
0	0.5	A4_
0	0.5	A4
0	0.5	G5
0	0.5	F4
0	3	F4
0	2	NA
0	0.5	A4
0	0.5	A4_
0	1	C5
0	1	C5
0	1	C5
0	1	C5
0	0.5	C5
0	0.5	D5
0	0.5	C5
0	0.5	A4_
0	1	A4
0	1	A4
0	1	A4
0	1	A4
0	0.5	A4
0	0.5	A4_
0	0.5	A4
0	0.5	G4
0	1	F4
0	1	F4
0	0.5	F4
0	0.5	E4
0	1	D4
0	1	E4
0	0.5	E4
0	0.5	F4
0	1	G4
0	0.5	G4
0	0.5	A4
0	0.5	G4
0	0.5	A4
0	2	G4
0	0.5	A4
0	0.5	A4_
0	1	C5
0	1	C5
0	1	C5
0	1	C5
0	0.5	C5
0	0.5	D5
0	0.5	C5
0	0.5	A4_
0	1	A4
0	1	A4
0	1	A4
0	0.5	A4
0	0.5	A4_
0	0.5	A4
0	0.5	G4
0	0.5	F4
0	0.5	E4
0	1	D4
0	0.5	D4
0	0.5	E4
0	0.5	F4
0	0.5	G4
0	1	C4
0	1	F4
0	0.5	G4
0	0.5	A4
0	2	G4
0	0.5	G4
0	0.5	F4
0	4	F4
0	4	NA
0	4	NA
0	4	NA
-1
